age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
54,139000.0,High,Retirement,Intermediate,0,Rural,Some,Doctorate,Freelancer,16900.0,Mixed
36,39500.0,High,Retirement,Beginner,3,Semi-urban,Diverse,High School,Salaried,5500.0,Stocks
20,133000.0,Low,Retirement,Intermediate,3,Semi-urban,Some,Bachelor's,Freelancer,26800.0,Bonds
22,71600.0,High,Wealth-building,Beginner,1,Rural,Diverse,Master's,Self-employed,17500.0,Crypto
49,45500.0,Low,Short-term profit,Intermediate,0,Rural,None,High School,Self-employed,11500.0,Bonds
47,28600.0,Medium,Wealth-building,Beginner,0,Rural,Diverse,High School,Salaried,4600.0,Mixed
40,149200.0,Low,Short-term profit,Intermediate,0,Semi-urban,None,Bachelor's,Self-employed,24300.0,Bonds
27,50000.0,Low,Wealth-building,Intermediate,1,Rural,Some,Master's,Self-employed,14500.0,Property
23,72700.0,High,Wealth-building,Beginner,0,Urban,Some,Doctorate,Salaried,13500.0,Property
33,60900.0,Medium,Retirement,Intermediate,2,Rural,Some,High School,Retired,2800.0,Bonds
21,65100.0,Medium,Retirement,Beginner,1,Urban,None,High School,Self-employed,14900.0,Bonds
45,51700.0,Low,Retirement,Intermediate,0,Rural,None,Bachelor's,Salaried,9200.0,Bonds
54,42900.0,Medium,Wealth-building,Intermediate,0,Semi-urban,Some,Bachelor's,Self-employed,12000.0,Mixed
69,14900.0,Medium,Wealth-building,Beginner,0,Semi-urban,Diverse,Master's,Freelancer,2800.0,Mixed
20,125100.0,Medium,Short-term profit,Beginner,0,Semi-urban,Diverse,Master's,Salaried,18700.0,Mixed
47,34200.0,Medium,Wealth-building,Intermediate,1,Urban,None,Bachelor's,Salaried,3900.0,Mixed
25,112000.0,Medium,Wealth-building,Intermediate,0,Rural,None,Bachelor's,Salaried,16600.0,Mixed
56,64500.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Some,Master's,Student,1400.0,Mixed
41,55500.0,Low,Retirement,Beginner,2,Rural,Some,Doctorate,Retired,3400.0,Bonds
40,91000.0,Medium,Wealth-building,Beginner,3,Semi-urban,Diverse,Doctorate,Salaried,20900.0,Mixed
48,73200.0,Low,Retirement,Expert,3,Semi-urban,Some,Bachelor's,Freelancer,18100.0,Bonds
21,91200.0,Medium,Short-term profit,Expert,0,Semi-urban,Diverse,High School,Freelancer,14500.0,Mixed
67,47200.0,Low,Wealth-building,Beginner,0,Rural,Some,Bachelor's,Student,2800.0,Stocks
56,76600.0,Medium,Retirement,Expert,3,Urban,Some,Bachelor's,Student,1000.0,Bonds
64,35600.0,Low,Short-term profit,Beginner,1,Rural,Some,Bachelor's,Salaried,4800.0,Bonds
68,56900.0,Low,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Salaried,12100.0,Property
58,47400.0,Medium,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Freelancer,6300.0,Mixed
41,72800.0,Medium,Wealth-building,Beginner,0,Urban,Some,Bachelor's,Salaried,9600.0,Mixed
43,46400.0,High,Wealth-building,Beginner,0,Semi-urban,Diverse,Bachelor's,Student,2900.0,Property
55,61100.0,Medium,Wealth-building,Expert,3,Semi-urban,Some,Bachelor's,Freelancer,10400.0,Mixed
48,115800.0,Medium,Wealth-building,Expert,1,Urban,Some,Master's,Self-employed,19800.0,Mixed
47,73200.0,Medium,Retirement,Intermediate,1,Urban,Some,High School,Self-employed,13200.0,Bonds
55,67900.0,Low,Short-term profit,Intermediate,1,Rural,Some,Bachelor's,Salaried,8600.0,Stocks
35,117300.0,Medium,Wealth-building,Intermediate,1,Urban,Some,Bachelor's,Self-employed,21400.0,Mixed
35,45500.0,Medium,Wealth-building,Intermediate,1,Urban,Some,Master's,Salaried,9500.0,Mixed
46,103400.0,Medium,Wealth-building,Beginner,2,Rural,Some,Bachelor's,Student,2900.0,Mixed
26,36300.0,Medium,Short-term profit,Beginner,1,Urban,None,Bachelor's,Student,1200.0,Mixed
48,49300.0,Medium,Short-term profit,Intermediate,3,Rural,Diverse,Master's,Salaried,13300.0,Mixed
21,71700.0,Medium,Wealth-building,Intermediate,2,Urban,Some,Bachelor's,Salaried,21500.0,Mixed
36,90000.0,Medium,Wealth-building,Intermediate,2,Rural,None,Bachelor's,Retired,2800.0,Mixed
20,31600.0,Medium,Retirement,Expert,0,Rural,Some,High School,Freelancer,6900.0,Bonds
25,37400.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Diverse,Bachelor's,Salaried,4300.0,Mixed
20,53700.0,Low,Wealth-building,Beginner,3,Rural,Diverse,Bachelor's,Salaried,12800.0,Stocks
46,88600.0,Low,Short-term profit,Beginner,2,Semi-urban,Some,Bachelor's,Self-employed,25200.0,Property
49,61000.0,Medium,Wealth-building,Beginner,3,Semi-urban,Diverse,Master's,Student,1400.0,Mixed
34,29400.0,Medium,Short-term profit,Intermediate,3,Rural,None,High School,Salaried,5000.0,Mixed
26,59900.0,Low,Short-term profit,Intermediate,2,Urban,None,High School,Salaried,9000.0,Mixed
25,10800.0,Low,Retirement,Beginner,1,Urban,None,Doctorate,Self-employed,1600.0,Bonds
39,88500.0,Low,Short-term profit,Intermediate,1,Semi-urban,Some,High School,Self-employed,14400.0,Mixed
38,76900.0,Medium,Retirement,Expert,1,Urban,None,High School,Student,2400.0,Bonds
64,56200.0,Medium,Wealth-building,Beginner,1,Rural,Some,Bachelor's,Student,1200.0,Mixed
55,67700.0,High,Wealth-building,Beginner,1,Semi-urban,Some,Master's,Salaried,19200.0,Stocks
51,60400.0,Low,Wealth-building,Beginner,3,Urban,None,High School,Freelancer,17700.0,Stocks
57,70500.0,High,Wealth-building,Beginner,3,Rural,Some,Bachelor's,Salaried,17800.0,Mixed
35,46600.0,Medium,Retirement,Beginner,0,Semi-urban,None,High School,Self-employed,4900.0,Bonds
31,116600.0,Low,Wealth-building,Intermediate,0,Rural,Some,High School,Salaried,18300.0,Stocks
53,80500.0,Medium,Retirement,Expert,3,Urban,None,Master's,Student,3000.0,Bonds
34,80200.0,Medium,Wealth-building,Beginner,0,Urban,None,High School,Salaried,13900.0,Mixed
41,72300.0,Low,Retirement,Beginner,1,Semi-urban,None,Master's,Salaried,19900.0,Bonds
27,116400.0,Low,Short-term profit,Beginner,0,Rural,None,Master's,Self-employed,34200.0,Stocks
43,65700.0,Low,Wealth-building,Beginner,2,Semi-urban,Some,Master's,Salaried,7600.0,Bonds
61,86600.0,Low,Retirement,Beginner,2,Urban,Some,Bachelor's,Salaried,13000.0,Bonds
20,67500.0,Low,Short-term profit,Expert,2,Semi-urban,Diverse,High School,Salaried,8000.0,Crypto
39,68000.0,High,Wealth-building,Beginner,0,Urban,None,Master's,Self-employed,16400.0,Bonds
28,58700.0,Low,Short-term profit,Intermediate,0,Semi-urban,Some,Master's,Salaried,8400.0,Property
25,78400.0,Medium,Wealth-building,Beginner,0,Urban,Diverse,Doctorate,Self-employed,17400.0,Mixed
21,31800.0,High,Retirement,Beginner,2,Rural,Some,Bachelor's,Salaried,3600.0,Mixed
47,66300.0,High,Retirement,Expert,3,Rural,Some,Bachelor's,Self-employed,14400.0,Crypto
66,77300.0,Medium,Short-term profit,Beginner,0,Rural,None,Bachelor's,Student,1200.0,Mixed
64,84700.0,Medium,Wealth-building,Beginner,1,Urban,Some,Master's,Freelancer,15300.0,Mixed
35,94100.0,Medium,Wealth-building,Expert,0,Urban,Diverse,Doctorate,Retired,2000.0,Mixed
63,68500.0,Medium,Short-term profit,Beginner,1,Semi-urban,Diverse,Bachelor's,Self-employed,13300.0,Mixed
56,111500.0,Medium,Wealth-building,Beginner,1,Urban,Some,Bachelor's,Retired,1600.0,Mixed
49,54100.0,Low,Short-term profit,Beginner,2,Urban,Diverse,Bachelor's,Salaried,5800.0,Stocks
56,54100.0,Medium,Wealth-building,Beginner,1,Urban,None,High School,Retired,3500.0,Mixed
34,37600.0,Low,Wealth-building,Intermediate,2,Urban,None,Bachelor's,Salaried,5500.0,Stocks
59,136700.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Diverse,Master's,Retired,2200.0,Mixed
20,42600.0,Medium,Retirement,Expert,2,Rural,Some,Master's,Salaried,6500.0,Bonds
46,24800.0,High,Short-term profit,Intermediate,2,Urban,Some,Bachelor's,Self-employed,5900.0,Bonds
44,59900.0,Low,Retirement,Expert,2,Semi-urban,None,Bachelor's,Freelancer,16500.0,Bonds
36,87700.0,High,Wealth-building,Expert,3,Semi-urban,None,High School,Salaried,15500.0,Stocks
33,46700.0,Low,Short-term profit,Beginner,2,Rural,Some,Master's,Salaried,5600.0,Stocks
43,43200.0,Low,Retirement,Expert,3,Semi-urban,None,Master's,Salaried,10900.0,Bonds
40,87400.0,Medium,Wealth-building,Intermediate,3,Rural,Some,Master's,Self-employed,22800.0,Mixed
45,70000.0,Medium,Retirement,Intermediate,3,Rural,None,Bachelor's,Salaried,15300.0,Bonds
59,146900.0,Low,Short-term profit,Intermediate,1,Rural,Diverse,High School,Salaried,24000.0,Bonds
59,123100.0,Medium,Wealth-building,Beginner,2,Urban,Diverse,Bachelor's,Salaried,26700.0,Mixed
27,92100.0,Low,Retirement,Beginner,2,Urban,Diverse,Bachelor's,Salaried,25600.0,Bonds
40,131700.0,Medium,Retirement,Beginner,1,Urban,None,Bachelor's,Student,2700.0,Bonds
24,119400.0,Medium,Retirement,Intermediate,2,Semi-urban,Diverse,High School,Salaried,31200.0,Bonds
32,81400.0,Medium,Short-term profit,Expert,0,Rural,Diverse,Bachelor's,Salaried,23400.0,Mixed
35,58600.0,Medium,Wealth-building,Beginner,1,Semi-urban,Diverse,High School,Freelancer,10600.0,Mixed
67,59500.0,Low,Retirement,Intermediate,0,Semi-urban,Some,Doctorate,Salaried,12000.0,Bonds
32,17900.0,Medium,Short-term profit,Expert,0,Urban,Diverse,Bachelor's,Salaried,5000.0,Mixed
51,66000.0,Low,Wealth-building,Intermediate,1,Rural,Diverse,Bachelor's,Retired,2700.0,Mixed
54,39500.0,Medium,Short-term profit,Intermediate,2,Semi-urban,Diverse,Bachelor's,Retired,3300.0,Mixed
21,53000.0,Medium,Short-term profit,Intermediate,1,Urban,Diverse,Master's,Salaried,12800.0,Mixed
36,61400.0,Medium,Short-term profit,Intermediate,1,Urban,Some,Bachelor's,Self-employed,12100.0,Mixed
53,94500.0,Medium,Retirement,Intermediate,2,Urban,Some,Master's,Self-employed,18600.0,Bonds
22,52700.0,High,Retirement,Intermediate,0,Semi-urban,None,High School,Salaried,5800.0,Bonds
30,122200.0,Medium,Wealth-building,Intermediate,1,Rural,Diverse,Bachelor's,Retired,700.0,Mixed
64,105600.0,Low,Short-term profit,Beginner,1,Semi-urban,Some,Bachelor's,Freelancer,18900.0,Mixed
62,57000.0,High,Retirement,Intermediate,1,Urban,Some,Bachelor's,Salaried,16000.0,Mixed
37,25500.0,Low,Short-term profit,Intermediate,1,Urban,Some,Master's,Salaried,2800.0,Bonds
24,34400.0,Low,Wealth-building,Intermediate,0,Rural,Some,Bachelor's,Freelancer,7500.0,Crypto
62,91000.0,High,Short-term profit,Beginner,2,Rural,Diverse,Bachelor's,Salaried,24300.0,Mixed
44,55900.0,Medium,Retirement,Beginner,2,Rural,None,Master's,Student,2100.0,Bonds
56,27900.0,High,Wealth-building,Intermediate,1,Semi-urban,None,Bachelor's,Salaried,3500.0,Bonds
68,112200.0,Low,Short-term profit,Expert,1,Rural,Some,Bachelor's,Salaried,32600.0,Property
26,131700.0,Medium,Retirement,Intermediate,1,Rural,Some,High School,Salaried,37600.0,Bonds
47,108500.0,High,Wealth-building,Intermediate,1,Rural,Some,High School,Salaried,18600.0,Stocks
66,68200.0,Medium,Short-term profit,Intermediate,2,Rural,Some,Master's,Salaried,8300.0,Mixed
28,66200.0,Low,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Retired,1700.0,Stocks
63,41900.0,Medium,Wealth-building,Beginner,1,Semi-urban,Diverse,Bachelor's,Freelancer,9500.0,Mixed
39,30900.0,Medium,Short-term profit,Beginner,0,Semi-urban,Diverse,Master's,Salaried,4300.0,Mixed
56,49200.0,Low,Retirement,Intermediate,0,Urban,Diverse,High School,Salaried,13800.0,Bonds
34,83900.0,Medium,Short-term profit,Intermediate,3,Urban,Some,High School,Salaried,10100.0,Mixed
30,57400.0,Medium,Retirement,Intermediate,2,Semi-urban,Diverse,High School,Student,100.0,Bonds
26,55700.0,Medium,Short-term profit,Beginner,1,Urban,Diverse,High School,Retired,2000.0,Mixed
68,10000.0,Low,Wealth-building,Expert,0,Urban,Some,Bachelor's,Freelancer,2200.0,Bonds
22,109800.0,High,Wealth-building,Beginner,1,Urban,Diverse,Bachelor's,Salaried,28400.0,Stocks
32,103100.0,Medium,Wealth-building,Beginner,3,Semi-urban,None,Bachelor's,Salaried,17000.0,Mixed
39,34100.0,High,Short-term profit,Intermediate,0,Urban,Diverse,High School,Salaried,7400.0,Bonds
68,36400.0,Medium,Retirement,Expert,3,Rural,Diverse,Bachelor's,Salaried,8500.0,Bonds
67,71000.0,Medium,Short-term profit,Intermediate,3,Rural,Some,Bachelor's,Retired,3800.0,Mixed
62,75600.0,Medium,Wealth-building,Expert,3,Rural,Some,High School,Salaried,15400.0,Mixed
31,91300.0,Low,Short-term profit,Intermediate,2,Urban,None,High School,Self-employed,26100.0,Mixed
53,95800.0,Medium,Wealth-building,Beginner,1,Urban,None,Bachelor's,Retired,2700.0,Mixed
56,62300.0,Medium,Short-term profit,Intermediate,3,Rural,None,Bachelor's,Salaried,17400.0,Mixed
21,110400.0,Medium,Retirement,Expert,3,Semi-urban,Diverse,Master's,Salaried,22700.0,Bonds
53,61200.0,Medium,Wealth-building,Intermediate,2,Urban,Some,Master's,Salaried,15200.0,Mixed
34,105900.0,High,Wealth-building,Expert,3,Rural,Some,Master's,Salaried,27200.0,Crypto
22,54200.0,Low,Retirement,Intermediate,2,Semi-urban,Some,Doctorate,Salaried,11100.0,Bonds
36,47000.0,Medium,Short-term profit,Intermediate,3,Rural,Some,Bachelor's,Salaried,13500.0,Mixed
56,73200.0,High,Short-term profit,Intermediate,3,Semi-urban,Diverse,Bachelor's,Freelancer,20300.0,Crypto
33,69900.0,High,Wealth-building,Expert,0,Urban,None,Bachelor's,Self-employed,19000.0,Stocks
66,76600.0,Medium,Retirement,Intermediate,1,Rural,None,Master's,Salaried,16000.0,Bonds
48,56100.0,Low,Wealth-building,Intermediate,3,Semi-urban,Diverse,Bachelor's,Student,1600.0,Stocks
32,56400.0,Medium,Retirement,Beginner,2,Urban,None,Bachelor's,Student,2600.0,Bonds
31,76300.0,Medium,Retirement,Beginner,0,Semi-urban,Diverse,Master's,Freelancer,10200.0,Bonds
54,55200.0,High,Wealth-building,Beginner,3,Semi-urban,Diverse,Bachelor's,Salaried,7800.0,Crypto
64,95200.0,Medium,Retirement,Intermediate,0,Semi-urban,Some,Master's,Freelancer,26900.0,Bonds
30,77800.0,Medium,Short-term profit,Beginner,3,Semi-urban,Diverse,Master's,Self-employed,21200.0,Mixed
50,51000.0,Medium,Short-term profit,Expert,0,Semi-urban,Some,Bachelor's,Salaried,11100.0,Mixed
31,61500.0,Low,Short-term profit,Beginner,1,Semi-urban,Some,Bachelor's,Salaried,18100.0,Mixed
54,72400.0,Medium,Retirement,Expert,1,Rural,Some,Bachelor's,Student,1000.0,Bonds
31,113600.0,Medium,Short-term profit,Beginner,0,Rural,Diverse,High School,Salaried,19400.0,Mixed
27,79100.0,High,Wealth-building,Intermediate,3,Rural,Diverse,Doctorate,Salaried,12600.0,Mixed
43,49500.0,Medium,Retirement,Beginner,0,Rural,Diverse,High School,Salaried,7200.0,Bonds
57,46300.0,Medium,Retirement,Beginner,0,Urban,Some,Bachelor's,Salaried,4900.0,Bonds
66,31600.0,Medium,Short-term profit,Intermediate,3,Rural,Some,Master's,Student,2000.0,Mixed
43,79600.0,Low,Wealth-building,Intermediate,2,Urban,Some,Bachelor's,Self-employed,11300.0,Stocks
53,76900.0,Medium,Short-term profit,Beginner,0,Rural,Some,High School,Freelancer,11600.0,Mixed
20,54300.0,Low,Retirement,Intermediate,2,Rural,None,Doctorate,Self-employed,14300.0,Bonds
29,100300.0,Medium,Wealth-building,Intermediate,2,Semi-urban,Some,Master's,Student,2800.0,Mixed
42,69100.0,Medium,Retirement,Intermediate,3,Urban,None,Bachelor's,Retired,3900.0,Bonds
45,68000.0,Low,Wealth-building,Beginner,2,Semi-urban,Some,Bachelor's,Retired,2200.0,Crypto
66,76400.0,Medium,Retirement,Expert,3,Semi-urban,Diverse,Master's,Self-employed,9200.0,Bonds
52,53400.0,Medium,Wealth-building,Beginner,2,Urban,Diverse,Doctorate,Freelancer,9000.0,Mixed
38,15600.0,Medium,Wealth-building,Expert,1,Semi-urban,Some,Master's,Student,2700.0,Mixed
53,57100.0,Medium,Wealth-building,Intermediate,0,Rural,Diverse,Bachelor's,Retired,1900.0,Mixed
67,41300.0,High,Short-term profit,Intermediate,3,Rural,Some,High School,Retired,500.0,Crypto
45,89800.0,Low,Short-term profit,Beginner,3,Rural,Some,Master's,Salaried,9800.0,Bonds
36,82800.0,Medium,Retirement,Beginner,2,Rural,Diverse,Master's,Salaried,13600.0,Bonds
66,69000.0,Low,Wealth-building,Intermediate,1,Rural,None,Bachelor's,Self-employed,13400.0,Bonds
68,118500.0,Low,Retirement,Beginner,1,Rural,None,Master's,Retired,3000.0,Bonds
63,21900.0,Medium,Short-term profit,Beginner,3,Rural,Diverse,Bachelor's,Salaried,5000.0,Mixed
69,121300.0,Low,Short-term profit,Intermediate,0,Urban,Diverse,High School,Salaried,19600.0,Crypto
23,44800.0,Low,Wealth-building,Intermediate,3,Rural,Some,Master's,Self-employed,5700.0,Crypto
47,114700.0,Medium,Short-term profit,Beginner,2,Semi-urban,Some,High School,Freelancer,14300.0,Mixed
24,74100.0,Low,Wealth-building,Intermediate,1,Rural,Diverse,Master's,Salaried,16700.0,Property
40,94800.0,Medium,Short-term profit,Intermediate,1,Semi-urban,None,High School,Self-employed,17200.0,Mixed
69,73700.0,Medium,Retirement,Beginner,0,Rural,Some,Bachelor's,Salaried,8200.0,Bonds
57,30200.0,Low,Retirement,Intermediate,0,Semi-urban,None,Doctorate,Freelancer,4900.0,Bonds
46,37200.0,Low,Retirement,Beginner,1,Urban,Some,Bachelor's,Self-employed,10600.0,Bonds
34,55000.0,High,Retirement,Expert,3,Rural,None,High School,Salaried,12200.0,Stocks
42,63400.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Some,Bachelor's,Self-employed,15900.0,Mixed
25,42100.0,Low,Wealth-building,Beginner,3,Rural,Some,Bachelor's,Self-employed,7700.0,Crypto
68,84800.0,High,Retirement,Beginner,1,Rural,None,Bachelor's,Freelancer,16100.0,Property
25,43700.0,Low,Wealth-building,Expert,1,Semi-urban,Diverse,Bachelor's,Self-employed,10000.0,Property
38,82400.0,Low,Short-term profit,Intermediate,3,Semi-urban,Some,Master's,Retired,2900.0,Stocks
23,30800.0,Low,Wealth-building,Intermediate,1,Semi-urban,Some,Bachelor's,Student,1300.0,Stocks
45,101500.0,Medium,Short-term profit,Beginner,3,Rural,Some,Bachelor's,Salaried,11300.0,Mixed
21,87900.0,Medium,Wealth-building,Beginner,1,Urban,Some,Master's,Freelancer,20200.0,Mixed
69,58000.0,Medium,Retirement,Intermediate,0,Semi-urban,Some,Bachelor's,Salaried,13100.0,Bonds
37,32200.0,Medium,Wealth-building,Intermediate,0,Semi-urban,None,High School,Retired,400.0,Mixed
47,56600.0,Medium,Wealth-building,Beginner,2,Rural,Some,Bachelor's,Student,2400.0,Mixed
35,61700.0,Low,Retirement,Intermediate,1,Rural,None,Bachelor's,Salaried,13700.0,Bonds
47,125700.0,Medium,Short-term profit,Intermediate,0,Rural,Some,Master's,Salaried,23800.0,Mixed
37,46300.0,High,Retirement,Intermediate,1,Urban,None,Bachelor's,Salaried,9900.0,Stocks
24,81000.0,Medium,Wealth-building,Intermediate,0,Rural,Diverse,High School,Salaried,18800.0,Mixed
38,60200.0,Medium,Wealth-building,Beginner,3,Rural,Some,Bachelor's,Salaried,8600.0,Mixed
47,83200.0,Low,Short-term profit,Intermediate,2,Rural,Diverse,Bachelor's,Retired,2000.0,Property
34,126200.0,High,Short-term profit,Intermediate,2,Urban,Some,Bachelor's,Self-employed,19400.0,Bonds
68,49600.0,Medium,Retirement,Intermediate,2,Urban,Diverse,Doctorate,Salaried,14800.0,Bonds
20,66700.0,Medium,Retirement,Intermediate,0,Semi-urban,None,Master's,Self-employed,10700.0,Bonds
40,75500.0,Medium,Retirement,Beginner,3,Semi-urban,Diverse,Bachelor's,Salaried,11500.0,Bonds
27,79600.0,Low,Short-term profit,Intermediate,1,Rural,Diverse,Master's,Salaried,9400.0,Stocks
37,90300.0,Medium,Short-term profit,Beginner,3,Urban,Diverse,Bachelor's,Salaried,23100.0,Mixed
56,74600.0,Low,Retirement,Intermediate,2,Urban,None,High School,Student,1000.0,Bonds
57,88700.0,Low,Wealth-building,Beginner,0,Semi-urban,Diverse,Bachelor's,Salaried,14100.0,Stocks
62,98400.0,Medium,Wealth-building,Beginner,1,Urban,Diverse,High School,Freelancer,22300.0,Mixed
28,84600.0,Low,Retirement,Beginner,0,Rural,Some,Master's,Retired,1900.0,Bonds
20,81700.0,Low,Retirement,Beginner,0,Semi-urban,None,Bachelor's,Self-employed,17900.0,Bonds
27,19500.0,Low,Wealth-building,Beginner,2,Rural,Diverse,Bachelor's,Retired,1100.0,Mixed
52,10000.0,Medium,Wealth-building,Intermediate,1,Rural,None,Bachelor's,Retired,1200.0,Mixed
31,84000.0,Medium,Short-term profit,Intermediate,1,Urban,Some,Doctorate,Self-employed,18500.0,Mixed
23,20700.0,Low,Retirement,Beginner,2,Urban,Diverse,Bachelor's,Salaried,4400.0,Bonds
48,115200.0,Medium,Retirement,Expert,3,Semi-urban,None,Bachelor's,Student,1100.0,Bonds
43,75800.0,Low,Wealth-building,Intermediate,0,Urban,Some,Bachelor's,Salaried,9500.0,Bonds
60,141300.0,High,Wealth-building,Beginner,1,Semi-urban,None,Bachelor's,Self-employed,33500.0,Mixed
20,58700.0,Medium,Short-term profit,Intermediate,2,Urban,Some,Master's,Salaried,9300.0,Mixed
58,50400.0,Low,Short-term profit,Beginner,1,Semi-urban,Diverse,High School,Self-employed,5400.0,Crypto
43,42000.0,Medium,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Salaried,8600.0,Mixed
43,81500.0,Medium,Retirement,Beginner,0,Semi-urban,Some,Bachelor's,Salaried,20900.0,Bonds
46,75600.0,Low,Short-term profit,Beginner,2,Rural,Diverse,High School,Self-employed,20500.0,Mixed
51,127200.0,High,Wealth-building,Intermediate,0,Urban,Diverse,Bachelor's,Retired,300.0,Bonds
